time,real,predict
1552110690,5.8173789978027335,5.755631923675537
1552111290,5.1978960037231445,5.548015594482422
1552111890,5.191994667053223,5.360547065734863
1552112490,5.131184101104736,5.264368534088135
1552113090,5.030166149139403,5.349137783050537
1552113690,4.980651378631592,5.360234260559082
1552114290,5.011197566986084,5.205374240875244
1552114890,4.949013233184815,5.308837413787842
1552115490,4.802849292755127,5.075425148010254
1552116090,4.839664936065674,5.113162040710449
1552116690,4.818378448486328,5.419333457946777
1552117290,5.2210469245910645,5.576232433319092
1552117890,5.225351810455322,5.494563102722168
1552118490,5.235596179962158,5.617981910705566
1552119090,5.255730152130127,5.756087303161621
1552119690,5.2759928703308105,5.623821258544922
1552120290,5.44540548324585,5.8354125022888175
1552120890,5.7606377601623535,5.9253597259521475
1552121490,6.157102108001709,6.32568359375
1552122090,6.107065677642822,6.181236267089844
1552122690,6.4341721534729,6.244004249572754
1552123290,6.369312763214111,6.232279777526856
1552123890,6.399372100830077,6.252685546875
1552124490,6.483700752258301,6.047184944152832
1552125090,6.6813507080078125,6.351433753967285
1552125690,7.202332973480225,7.282224655151367
1552126290,7.37544584274292,7.484917640686035
1552126890,7.897791862487793,8.157519340515138
1552127490,8.607514381408691,8.470965385437013
1552128090,8.955065727233887,9.207656860351562
1552128690,9.490556716918944,9.339228630065918
1552129290,9.927492141723633,9.5972900390625
1552129890,10.382658004760742,9.97797393798828
1552130490,11.00443172454834,10.06333827972412
1552131090,12.127253532409668,12.286025047302244
1552131690,12.629364013671875,12.89333724975586
1552132290,12.931441307067873,13.316741943359375
1552132890,13.369545936584473,13.834311485290527
1552133490,13.699371337890625,13.805072784423828
1552134090,14.056937217712402,13.71796417236328
1552134690,15.350459098815918,14.552675247192385
1552135290,16.023088455200195,16.212993621826172
1552135890,16.453290939331055,21.81510353088379
1552136490,17.354158401489258,18.42693328857422
1552137090,18.853572845458984,21.103796005249023
1552137690,20.94963264465332,23.96436309814453
1552138290,21.713838577270508,25.6820068359375
1552138890,23.83747291564941,27.644147872924805
1552139490,24.782072067260746,26.115633010864254
1552140090,24.71279144287109,25.70255470275879
1552140690,25.62823867797852,23.899152755737305
1552141290,28.489486694335934,28.27774810791016
1552141890,29.44278717041016,32.00094985961914
1552142490,30.26660919189453,25.956745147705078
1552143090,29.96678733825684,29.06239891052246
1552143690,25.91903877258301,28.87163352966309
1552144290,22.61819839477539,20.72235107421875
1552144890,20.934675216674805,18.220460891723636
1552145490,17.05617904663086,17.433147430419922
1552146090,15.652454376220705,13.296814918518065
1552146690,13.471038818359375,13.61609935760498
1552147290,12.547700881958008,13.043070793151855
1552147890,11.075960159301758,10.243952751159668
1552148490,10.44276523590088,9.55929946899414
1552149090,9.286001205444336,9.83834171295166
1552149690,8.82577896118164,8.11892032623291
1552150290,7.89971923828125,8.40526008605957
1552150890,7.339876651763916,8.079920768737793
1552151490,6.728288173675537,8.03718376159668
1552152090,6.376172065734862,7.423268318176269
1552152690,6.424271583557129,7.348012447357178
1552153290,6.489382266998291,6.95121955871582
1552153890,6.466599464416504,7.122907638549805
1552154490,6.526988983154298,7.2009220123291025
1552155090,6.752209186553955,7.0069847106933585
1552155690,6.852906227111816,7.205583572387695
1552156290,6.950571537017822,7.888618946075439
1552156890,7.167115688323975,8.181441307067871
1552157490,7.215054988861084,7.89531660079956
1552158090,7.232582092285156,8.161746025085451
1552158690,7.471341609954834,7.895490169525146
1552159290,7.8357295989990225,8.705303192138674
1552159890,8.235166549682617,9.01255702972412
1552160490,8.545931816101074,8.855545043945312
1552161090,9.321971893310547,9.28964138031006
1552161690,9.920798301696776,10.381649017333984
1552162290,10.130970001220703,10.943172454833984
1552162890,10.724722862243652,11.699447631835938
1552163490,11.794112205505373,12.578651428222654
1552164090,11.80809211730957,12.778679847717285
1552164690,11.864665985107422,12.335843086242676
1552165290,11.991554260253904,12.466744422912598
1552165890,12.011892318725586,12.304344177246096
1552166490,11.790729522705078,11.591727256774902
1552167090,11.563786506652832,11.455477714538574
1552167690,11.064257621765137,11.836012840270994
1552168290,10.544029235839844,11.013788223266602
1552168890,10.680862426757812,10.974462509155273
1552169490,10.567547798156738,10.962926864624023
1552170090,10.589323043823242,11.170022964477539
1552170690,10.485757827758787,11.097406387329102
1552171290,10.008286476135254,10.760173797607422
1552171890,9.66274356842041,10.466132164001463
1552172490,9.666630744934082,9.893169403076172
1552173090,9.700040817260742,10.01098918914795
1552173690,9.613388061523438,9.785537719726562
1552174290,9.409707069396973,9.813889503479004
1552174890,9.219273567199707,9.82809829711914
1552175490,8.966405868530273,9.208325386047363
1552176090,8.49125862121582,8.53531551361084
1552176690,7.713142395019531,8.357258796691895
1552177290,7.647384643554687,7.946542263031006
1552177890,7.434278011322021,7.493365287780763
1552178490,7.140667915344237,7.310274600982666
1552179090,7.065410614013673,7.247769832611084
1552179690,7.139256477355957,7.397002696990968
1552180290,7.191622734069824,7.323350429534912
1552180890,8.108242988586426,7.744359493255615
1552181490,8.908116340637207,9.294598579406738
1552182090,9.181377410888672,10.475720405578613
1552182690,9.344634056091307,9.142098426818848
1552183290,9.054342269897461,9.055137634277344
1552183890,9.07160186767578,9.067622184753418
1552184490,9.608696937561037,8.218639373779299
1552185090,9.62496280670166,8.642518997192383
1552185690,9.61585807800293,8.642826080322267
1552186290,9.443521499633787,9.209360122680664
1552186890,9.365468978881836,9.209745407104492
1552187490,9.716017723083496,9.02673053741455
1552188090,9.867005348205566,9.363910675048828
1552188690,9.604562759399414,10.129945755004883
1552189290,9.467498779296877,9.650397300720217
1552189890,9.059898376464844,9.405416488647461
1552190490,8.577893257141112,8.74030876159668
1552191090,8.152668952941895,8.472169876098633
1552191690,7.9117980003356925,8.312357902526855
1552192290,7.666904926300049,8.116580009460451
1552192890,7.383327960968018,7.621233940124513
1552193490,7.076170444488525,7.583341121673584
1552194090,6.769594192504883,7.263360023498535
1552194690,6.802830696105957,7.150500297546388
1552195290,6.756820201873778,6.897701740264893
1552195890,6.598869323730469,6.630087852478027
1552196490,6.55744743347168,6.67479419708252
1552197090,6.562541961669923,6.63885498046875
1552197690,6.587631702423097,6.540755748748778
1552198290,6.650979518890381,6.359934329986572
1552198890,6.625976085662843,6.421648979187013
1552199490,6.656501293182372,6.621009349822997
1552200090,6.691948413848878,6.649789333343506
1552200690,6.589319705963135,6.572705268859862
1552201290,6.575641632080077,6.4440064430236825
1552201890,6.595673561096191,6.315724849700928
1552202490,6.5912413597106925,6.4110069274902335
1552203090,6.4137725830078125,6.46348237991333
1552203690,6.446608543395996,6.457093238830566
1552204290,6.645596504211426,6.4804015159606925
1552204890,6.53680944442749,6.364517688751222
1552205490,6.5620665550231925,6.429206848144531
1552206090,6.6437931060791025,6.529410362243652
1552206690,6.4540228843688965,6.5210957527160645
1552207290,6.404131412506104,6.32737398147583
1552207890,6.394404888153076,6.23690128326416
1552208490,6.245102405548097,6.491190910339356
1552209090,6.143847942352295,6.339448928833008
1552209690,6.577044486999513,6.374430179595947
1552210290,6.177959442138673,6.429081916809082
1552210890,6.647836208343506,6.334189414978027
1552211490,6.292351245880128,6.280800819396973
1552212090,6.2210044860839835,6.246754169464111
1552212690,6.250014305114746,6.1756439208984375
1552213290,6.385668277740479,6.191197395324707
1552213890,6.486082553863525,6.451173305511475
1552214490,6.453835964202881,6.0315818786621085
1552215090,6.376603603363037,6.557966709136963
1552215690,6.369413375854492,6.126688480377197
1552216290,6.509523868560791,6.169169425964356
1552216890,6.5713443756103525,6.651874542236327
1552217490,6.562563419342041,6.841688632965088
1552218090,6.572917461395264,6.991492748260497
1552218690,6.4012322425842285,6.455235004425049
1552219290,6.177299976348878,6.132556438446045
1552219890,6.020218372344972,6.2757301330566415
1552220490,6.154507637023926,6.128058433532715
1552221090,6.2388062477111825,5.9045982360839835
1552221690,6.494027614593506,6.165778636932372
1552222290,6.40391206741333,6.467123508453369
1552222890,6.519432067871094,6.574589729309082
1552223490,6.538455009460449,6.607390403747559
1552224090,6.512678623199463,6.585499286651611
1552224690,6.991199493408202,6.7298831939697275
1552225290,6.8673954010009775,6.973262310028076
1552225890,7.25709867477417,7.153475761413574
1552226490,7.676642417907715,7.125357627868652
1552227090,7.51988410949707,7.374583721160889
1552227690,7.486269950866699,7.125758171081543
1552228290,7.703469753265381,7.044992446899414
1552228890,7.9006099700927725,7.43308687210083
1552229490,7.943053245544434,7.308537483215332
1552230090,8.111865997314451,7.737058639526367
1552230690,8.348110198974611,7.841036796569824
1552231290,8.276324272155763,7.690439701080322
1552231890,8.019463539123535,7.8541975021362305
1552232490,7.7672600746154785,7.74534273147583
1552233090,7.156200408935548,7.324337482452393
1552233690,6.4518022537231445,6.817370414733888
1552234290,5.750845432281494,6.464111328125
1552234890,5.474493980407715,6.181273460388184
1552235490,5.300033092498778,5.779306888580322
1552236090,4.561878681182861,5.532970905303955
1552236690,4.385203838348389,5.249691963195801
1552237290,4.290680408477783,4.957293510437012
1552237890,3.6904387474060063,4.618004322052002
1552238490,3.5639681816101074,4.250350475311278
1552239090,3.6485204696655273,4.053647518157959
1552239690,3.98163652420044,4.188570499420166
1552240290,4.198164939880371,4.021454334259033
1552240890,3.9848828315734863,3.9799528121948238
1552241490,3.768654346466065,3.944047451019287
1552242090,3.757069110870361,3.7516489028930655
1552242690,3.698981285095215,3.670798778533936
1552243290,3.574965000152588,3.666912078857422
1552243890,3.4797043800354004,3.7786011695861816
1552244490,3.6299195289611816,3.865015983581543
1552245090,3.8017306327819824,3.782835960388184
1552245690,3.276308536529541,3.743521690368652
1552246290,3.5627875328063965,3.8274445533752437
1552246890,3.892412662506104,3.9702229499816895
1552247490,3.8107089996337886,4.10825252532959
1552248090,3.726044178009033,4.40273380279541
1552248690,3.820601940155029,4.600479602813722
1552249290,4.205719470977783,4.746137619018555
1552249890,4.176487922668457,4.58135461807251
1552250490,4.50423002243042,4.829059600830078
1552251090,4.382215023040772,4.9789085388183585
1552251690,4.3555941581726065,4.8847432136535645
1552252290,4.385922908782959,4.579073905944824
1552252890,4.441174983978272,4.500248432159424
1552253490,4.345249652862549,4.694434642791748
1552254090,4.2617173194885245,4.570816993713379
1552254690,4.315466403961182,4.674607276916504
1552255290,4.212583541870116,4.58365535736084
1552255890,3.885952472686768,4.661674499511719
1552256490,4.2640161514282235,4.600245952606201
1552257090,4.350708484649658,4.487927436828613
1552257690,4.260704517364502,4.504171371459961
1552258290,4.131358623504639,4.437170505523682
1552258890,4.1111578941345215,4.5406646728515625
1552259490,4.116806507110597,4.3769402503967285
1552260090,4.181220054626465,4.1949381828308105
1552260690,4.201951503753662,4.503904819488525
1552261290,4.1884765625,4.769014835357666
1552261890,4.5554471015930185,4.936936855316162
1552262490,4.269336223602295,4.898893356323242
1552263090,4.6844520568847665,5.20727014541626
1552263690,4.934688091278076,5.912686347961426
1552264290,5.311509132385254,6.308733940124513
1552264890,5.2886009216308585,6.233065605163574
1552265490,5.3614540100097665,5.999949455261231
1552266090,5.523216724395752,6.113248825073242
1552266690,5.533384323120117,5.411391258239746
1552267290,5.402658462524414,5.4275851249694815
1552267890,5.264963150024414,5.246109485626222
1552268490,5.3350911140441895,5.35446834564209
1552269090,5.45464563369751,5.283871650695801
1552269690,5.339034080505371,5.32661771774292
1552270290,5.379871845245361,5.4128074645996085
1552270890,5.224016189575195,5.5124473571777335
1552271490,5.302125930786133,5.571995258331299
1552272090,5.554174900054932,5.478682041168213
1552272690,5.520621299743652,6.354023456573486
1552273290,5.506964683532715,7.270649909973144
1552273890,5.554825782775879,6.474781513214111
1552274490,5.6043701171875,6.08876371383667
1552275090,5.600839138031006,5.707261085510254
1552275690,5.566250801086426,5.52278995513916
1552276290,5.658179759979247,5.44140100479126
1552276890,5.495865821838379,5.1981048583984375
1552277490,5.483932971954347,5.123626232147217
1552278090,5.748199939727782,5.082432746887207
1552278690,5.458827018737793,5.060210704803467
1552279290,5.520199775695801,5.064919948577881
1552279890,5.645386219024657,5.21579647064209
1552280490,5.566834449768066,5.249923706054688
1552281090,5.375255584716797,5.211353778839111
1552281690,5.35646390914917,5.42000150680542
1552282290,5.475655555725098,5.725283145904541
1552282890,5.558210849761963,5.679157257080077
1552283490,5.582251071929932,5.831865310668945
1552284090,5.965177059173584,6.1025023460388175
1552284690,5.728653907775879,6.136368751525879
1552285290,5.67693567276001,5.816163539886475
1552285890,5.5985636711120605,5.5954551696777335
1552286490,5.516540050506592,5.603812217712402
1552287090,5.509960651397705,5.480575084686278
1552287690,5.464525699615479,5.478955268859863
1552288290,5.432056427001953,5.766561508178711
1552288890,5.433831214904785,5.653806209564209
1552289490,5.4517245292663565,5.703839302062987
1552290090,5.561888217926025,5.808135032653809
1552290690,5.6691932678222665,5.829306125640869
1552291290,6.136963844299316,5.9934959411621085
1552291890,6.223132133483888,5.902277946472168
1552292490,6.278165340423584,5.724564075469972
1552293090,6.415238857269287,5.783092498779298
1552293690,6.633555889129639,5.5991973876953125
1552294290,6.775439739227295,5.60637903213501
1552294890,6.8564863204956055,5.711184501647949
1552295490,6.7577757835388175,5.89526891708374
1552296090,6.5667057037353525,5.941286087036133
1552296690,6.319283485412598,6.169497489929199
1552297290,6.097256660461426,6.2436723709106445
1552297890,6.238356590270996,6.6964616775512695
1552298490,6.6160736083984375,6.867563724517822
1552299090,6.557340621948242,6.9231719970703125
1552299690,6.482996463775635,7.065917015075684
1552300290,6.34406042098999,7.2013044357299805
1552300890,6.237130165100098,6.934771060943604
1552301490,6.101837635040282,6.483235359191895
1552302090,6.102785587310791,6.432967185974121
1552302690,6.2376580238342285,6.896268367767334
1552303290,6.223635673522949,6.480226516723633
1552303890,6.0600218772888175,6.0261335372924805
1552304490,6.050013542175293,5.691200256347656
1552305090,6.0449066162109375,5.5165114402771
1552305690,5.940310478210449,5.382604598999023
1552306290,6.11154317855835,5.724353790283202
1552306890,6.448673725128174,6.107707977294923
1552307490,6.801620006561278,6.879391670227051
1552308090,7.1097450256347665,7.164700031280518
1552308690,7.222599506378174,7.391762256622314
1552309290,7.391193389892577,7.530719757080077
1552309890,7.558558940887451,7.416811466217041
1552310490,7.627562522888184,7.072772979736327
1552311090,7.838285446166992,6.862035274505615
1552311690,7.9239606857299805,6.846222877502441
1552312290,7.750428199768066,6.70516300201416
1552312890,7.550619125366211,6.6659255027771
1552313490,7.516213893890381,6.708914279937744
1552314090,7.582505226135254,6.903517723083496
1552314690,7.5162391662597665,6.953318119049072
1552315290,7.385804176330566,7.298275470733643
1552315890,7.29391622543335,7.627900123596191
1552316490,7.279006958007812,7.73663330078125
1552317090,7.3411521911621085,7.7609004974365225
1552317690,7.3868088722229,8.078570365905763
1552318290,7.5812134742736825,8.696887016296388
1552318890,7.843271732330322,9.084001541137695
1552319490,8.451393127441406,9.002973556518555
1552320090,8.109857559204103,8.583761215209961
1552320690,8.256144523620605,8.612421989440918
1552321290,8.422439575195312,8.249218940734862
1552321890,8.585600852966309,7.9644203186035165
1552322490,8.936173439025879,7.904073715209961
1552323090,9.137697219848633,7.900832176208496
1552323690,9.110498428344727,8.306699752807617
1552324290,8.990076065063477,7.923862934112549
1552324890,8.961301803588867,8.469141006469728
1552325490,9.00039005279541,8.535099983215332
1552326090,9.022947311401367,8.556020736694336
1552326690,9.014410972595217,9.000505447387695
1552327290,9.012508392333984,9.133190155029297
1552327890,9.189184188842773,9.2308988571167
1552328490,9.307183265686037,8.9957857131958
1552329090,9.190652847290039,8.930115699768066
1552329690,9.265217781066896,9.040757179260254
1552330290,9.312786102294922,8.853546142578125
1552330890,8.498561859130861,8.593484878540039
1552331490,6.75887393951416,7.861577033996582
1552332090,6.320972442626952,7.3686280250549325
1552332690,5.895057201385497,6.929283142089844
1552333290,5.434615135192871,6.479775905609131
1552333890,5.559999465942383,6.350964546203612
1552334490,4.975374221801758,6.262178897857666
1552335090,4.9891357421875,5.995315074920653
1552335690,4.905196189880371,5.386000156402588
1552336290,4.737246036529541,5.182418346405028
1552336890,4.661867618560791,4.9453163146972665
1552337490,4.6827054023742685,4.7890052795410165
1552338090,4.734216690063477,5.04841423034668
1552338690,4.815550327301025,5.10005521774292
1552339290,5.1836934089660645,5.528204441070557
1552339890,5.660609722137451,5.797544956207275
1552340490,5.636782169342041,5.983161449432372
1552341090,5.819684982299805,6.141281604766847
1552341690,5.982739448547362,6.295438289642334
1552342290,6.059957027435303,6.293801307678223
1552342890,6.094784259796143,6.439408779144287
1552343490,6.409816265106201,6.831127643585205
1552344090,6.556365489959718,7.163651943206787
1552344690,6.584693431854247,7.267055034637451
1552345290,6.863315105438232,7.300823211669923
1552345890,7.100052356719972,7.417897224426269
1552346490,7.2480812072753915,7.279320240020753
1552347090,7.302925109863281,7.199082374572754
1552347690,7.271736145019531,7.207325458526611
1552348290,7.254411697387695,7.227489948272705
1552348890,7.075740337371826,7.137087821960449
1552349490,7.704020023345947,7.093132495880128
1552350090,7.538323402404785,7.142361164093018
1552350690,7.444277763366699,7.074166297912598
1552351290,7.41582441329956,6.953094005584718
1552351890,7.413509845733643,6.893374919891357
1552352490,7.329598903656006,6.6977171897888175
1552353090,7.14007568359375,6.379354000091553
1552353690,6.953325271606445,6.761258602142334
1552354290,6.748474597930907,6.425144672393799
1552354890,6.630718231201173,6.263600826263428
1552355490,6.491244792938232,6.408968448638916
1552356090,6.390302658081055,5.56743860244751
1552356690,6.330148220062256,5.706439018249513
1552357290,6.410398006439209,5.814803600311278
1552357890,6.285762310028076,6.0077805519104
1552358490,6.1217360496521,6.375394821166992
1552359090,6.05267858505249,7.035508632659912
1552359690,5.956334114074707,7.244278907775879
1552360290,5.972454071044923,7.350706577301025
1552360890,6.021862983703612,7.429861068725586
1552361490,5.996264934539795,7.648159503936768
1552362090,5.878148555755615,7.413515567779541
1552362690,5.88995885848999,6.976377964019775
1552363290,6.01863956451416,6.668516159057617
1552363890,6.1050353050231925,6.426109790802003
1552364490,6.155807495117188,6.458821773529053
1552365090,6.1337175369262695,6.258854389190674
1552365690,6.019918918609619,6.12843656539917
1552366290,6.0611891746521,6.049571990966798
1552366890,6.0356059074401855,6.062623977661133
1552367490,5.688669204711914,5.72988224029541
1552368090,5.812171459197997,5.676814079284668
1552368690,5.555635452270508,5.479906558990479
1552369290,5.112663745880127,5.358287811279297
1552369890,5.117197036743164,5.138490200042725
1552370490,4.8293867111206055,5.00508975982666
1552371090,4.665968418121338,4.848146438598633
1552371690,4.457857131958008,4.606704711914063
1552372290,4.169304847717285,4.458953380584717
1552372890,3.58164119720459,4.256224632263184
1552373490,3.80771541595459,4.03410005569458
1552374090,3.595336437225342,4.011566638946533
1552374690,3.3558826446533203,3.8899197578430176
1552375290,3.25625991821289,3.847605228424072
1552375890,3.2223219871521,4.041794300079347
1552376490,3.5623555183410645,4.0490145683288565
1552377090,3.464584827423096,3.976640224456787
1552377690,3.4453215599060063,4.155005931854248
1552378290,3.5024867057800293,4.2452392578125
1552378890,3.633754253387451,4.091240882873535
1552379490,3.7255449295043945,3.9963397979736333
1552380090,3.528571605682373,3.9017000198364262
1552380690,3.880448341369629,3.9899163246154794
1552381290,3.0386195182800293,3.931251049041748
1552381890,4.0422706604003915,4.076800346374512
1552382490,4.078593730926514,4.679121494293213
1552383090,4.271681785583496,5.118782997131348
1552383690,4.519934177398682,4.578238487243652
1552384290,4.527559280395508,4.097117900848389
1552384890,4.142380714416504,4.302528858184815
1552385490,3.9783339500427246,3.872168064117432
1552386090,3.701817035675049,4.300028800964356
1552386690,4.239255428314209,4.497028350830078
1552387290,4.382739543914795,4.629571914672852
1552387890,4.448233127593994,4.97675371170044
1552388490,4.501972198486328,5.244161128997803
1552389090,4.530573844909668,5.097148418426514
1552389690,4.529420852661133,4.974894046783447
1552390290,4.647898674011231,4.928544998168945
1552390890,5.47327184677124,5.442320346832275
1552391490,6.249592304229736,6.628754138946532
1552392090,6.597803592681885,6.986277103424072
1552392690,7.227815628051758,7.276169776916504
1552393290,7.512815952301025,7.358973503112793
1552393890,7.963059902191162,7.666173458099365
1552394490,8.412676811218263,7.388715744018555
1552395090,8.778996467590332,7.887751579284668
1552395690,9.99522304534912,8.566463470458983
1552396290,10.735648155212402,8.36445426940918
1552396890,11.000130653381348,9.501953125
1552397490,11.469423294067385,10.223161697387695
1552398090,11.777177810668945,10.703727722167967
1552398690,11.955584526062012,11.026745796203613
1552399290,11.89805507659912,11.63927173614502
1552399890,11.460567474365234,12.372340202331545
1552400490,11.04330348968506,11.366944313049315
1552401090,10.8247652053833,10.571859359741213
1552401690,10.661031723022461,10.441849708557127
1552402290,10.331716537475586,9.788811683654783
1552402890,10.153048515319824,10.077391624450684
1552403490,10.006648063659668,10.511540412902832
1552404090,10.001341819763184,10.04986572265625
1552404690,9.924358367919922,10.131915092468262
1552405290,9.605844497680664,10.557594299316406
1552405890,8.509350776672362,10.010628700256348
1552406490,8.384788513183594,8.932369232177734
1552407090,8.053142547607424,8.242874145507812
1552407690,7.753985404968263,7.775379657745361
1552408290,7.583267688751222,7.394556522369385
1552408890,7.265236854553223,7.410522937774657
1552409490,7.116852283477782,7.4921607971191415
1552410090,7.041884422302246,7.004924297332764
1552410690,6.937365531921388,7.210283756256103
1552411290,7.016987323760986,7.199486255645753
1552411890,7.171326637268066,7.291696548461914
1552412490,7.165149688720702,7.253075122833253
1552413090,6.9066123962402335,7.072847366333008
1552413690,6.780806541442871,6.939502716064452
1552414290,6.833354949951173,6.83135461807251
1552414890,6.85207986831665,6.6612305641174325
1552415490,6.928776741027832,6.593574047088622
1552416090,6.9704670906066895,6.514585018157959
1552416690,6.965328693389893,6.48055362701416
1552417290,6.8656673431396475,6.215531349182129
1552417890,6.952991008758545,6.174014568328857
1552418490,7.006887435913086,6.131641387939452
1552419090,6.7948341369628915,5.982878684997559
1552419690,6.707304954528809,5.998020648956299
1552420290,6.537214279174805,6.121615409851074
1552420890,6.334207057952881,6.061850070953369
1552421490,6.180924892425537,6.029149055480957
1552422090,6.019723892211914,5.9196367263793945
1552422690,5.890907287597656,5.959127426147461
1552423290,5.923849582672119,5.889721870422362
1552423890,6.069511890411378,6.0985045433044425
1552424490,6.0639591217041025,6.224062919616699
1552425090,5.579817771911621,6.168465614318848
1552425690,5.8270015716552725,6.274054527282715
1552426290,6.181006908416747,6.304564476013184
1552426890,6.225520133972168,6.3719162940979
1552427490,6.233784198760986,7.068216323852539
1552428090,6.704638481140138,7.22569465637207
1552428690,7.008443832397461,7.8539485931396475
1552429290,7.075467109680176,8.010477066040039
1552429890,7.312386035919189,8.728278160095215
1552430490,8.060734748840332,8.953579902648926
1552431090,8.002323150634767,8.77364444732666
1552431690,8.178169250488281,8.856853485107422
1552432290,8.44969367980957,8.966131210327148
1552432890,8.842598915100098,9.01630687713623
1552433490,9.757551193237305,9.037576675415039
1552434090,10.89266300201416,9.949604988098145
1552434690,12.317642211914062,11.399690628051758
1552435290,13.46777629852295,12.041184425354006
1552435890,14.983356475830078,13.111193656921387
1552436490,15.700648307800293,14.111992835998535
1552437090,15.967548370361328,14.326837539672852
1552437690,16.224870681762695,14.466901779174805
1552438290,16.281007766723633,14.031773567199707
1552438890,15.812280654907227,13.99586296081543
1552439490,15.240053176879885,13.023094177246096
1552440090,14.245732307434082,12.951767921447756
1552440690,12.866595268249512,11.984600067138672
1552441290,12.217625617980955,11.18618869781494
1552441890,10.266962051391602,10.324378967285156
1552442490,9.3158540725708,9.515711784362793
1552443090,8.550869941711426,8.666934013366701
1552443690,8.283434867858888,8.188639640808105
1552444290,7.397523880004883,7.568726539611816
1552444890,6.9531569480896,7.132938861846924
1552445490,6.332031726837157,7.10250997543335
1552446090,5.7674293518066415,6.377746105194093
1552446690,5.668965816497803,6.116856098175049
1552447290,5.552674293518066,5.85162878036499
1552447890,5.2819480895996085,5.906021595001222
1552448490,5.030872344970703,5.513744831085205
1552449090,4.999030113220215,5.351193428039551
1552449690,5.01669979095459,4.97684907913208
1552450290,4.754722595214844,4.7093162536621085
1552450890,4.739671230316162,4.730638027191162
1552451490,4.49375057220459,4.767067909240723
1552452090,4.731907844543457,4.72532320022583
1552452690,4.751830577850342,4.719653129577637
1552453290,4.85916805267334,4.6916770935058585
1552453890,4.850489616394043,4.658654689788818
1552454490,4.923672676086426,4.712218284606934
1552455090,5.131230354309082,4.673666954040527
1552455690,5.326745986938477,4.5931358337402335
1552456290,5.281317234039307,4.715834617614746
1552456890,5.123537063598633,4.774693489074707
1552457490,4.97301721572876,4.844411849975586
1552458090,5.025003910064697,4.848078727722168
1552458690,5.236673355102539,4.839755058288574
1552459290,5.3787617683410645,5.021483898162842
1552459890,5.460142135620117,5.362627029418945
1552460490,5.433299064636231,5.440131187438965
1552461090,5.4623751640319815,5.432544231414795
1552461690,5.639589309692383,5.285957336425781
1552462290,5.691682815551758,5.352868556976318
1552462890,5.809919834136963,5.879430294036865
1552463490,5.988571166992188,6.126091003417969
1552464090,6.3034300804138175,6.643441677093506
1552464690,6.370181560516357,6.8035521507263175
1552465290,6.904512882232666,7.096103191375732
1552465890,7.071535587310791,7.496328353881836
1552466490,7.332578659057617,7.283875465393066
1552467090,7.575688362121582,7.521318912506103
1552467690,7.6573591232299805,7.8082275390625
1552468290,7.70472526550293,7.943219184875487
1552468890,8.682682991027832,7.967785358428955
1552469490,9.259305953979492,9.111346244812012
1552470090,10.102079391479492,9.741765975952148
1552470690,11.434263229370115,11.746021270751953
1552471290,11.823125839233398,13.217373847961426
1552471890,12.917179107666016,14.303791999816895
1552472490,14.651826858520508,14.780019760131836
1552473090,15.181588172912598,16.435270309448242
1552473690,15.827149391174315,15.980095863342285
1552474290,16.506216049194336,15.589325904846193
1552474890,17.063934326171875,16.216194152832028
1552475490,17.700321197509766,14.40153694152832
1552476090,17.999698638916016,15.718585014343262
1552476690,17.979270935058594,17.915788650512695
1552477290,18.196584701538086,17.111967086791992
1552477890,18.44775390625,17.590446472167972
1552478490,18.34914970397949,19.113605499267575
1552479090,18.091012954711914,19.437767028808594
1552479690,18.09088897705078,19.576505661010746
1552480290,17.906593322753906,19.018611907958984
1552480890,17.592144012451172,18.209890365600586
1552481490,17.444465637207028,17.92357063293457
1552482090,17.038946151733402,17.620338439941406
1552482690,16.264795303344727,15.843339920043945
1552483290,15.661925315856935,15.51128387451172
1552483890,15.216898918151855,15.962148666381836
1552484490,14.73396110534668,14.943532943725586
1552485090,14.2742280960083,14.56808376312256
1552485690,14.038948059082033,14.832993507385256
1552486290,14.001843452453613,14.614649772644045
1552486890,13.837265968322756,14.32508659362793
1552487490,13.617927551269533,13.905928611755373
1552488090,13.532472610473633,14.076159477233887
1552488690,13.430910110473633,13.911405563354492
1552489290,13.28946590423584,13.132390022277832
1552489890,13.136242866516113,12.532949447631836
1552490490,12.866354942321776,12.363261222839355
1552491090,12.38860321044922,11.646595001220705
1552491690,12.022071838378904,10.916518211364746
1552492290,11.811598777770994,10.75680923461914
1552492890,11.668086051940918,10.51824188232422
1552493490,11.199784278869627,10.45157241821289
1552494090,10.647717475891113,10.615633010864258
1552494690,10.4146089553833,10.566105842590332
1552495290,10.316757202148438,10.430167198181152
1552495890,10.260526657104492,10.588568687438963
1552496490,10.085420608520508,10.871689796447754
1552497090,10.149849891662598,11.532480239868164
1552497690,9.808069229125977,11.031730651855467
1552498290,9.705269813537598,10.49416732788086
1552498890,9.523537635803224,10.137883186340332
1552499490,9.184305191040039,9.724039077758787
1552500090,8.794265747070312,9.023870468139648
1552500690,8.535233497619629,8.738495826721191
1552501290,8.216142654418945,9.101707458496094
1552501890,7.87996768951416,8.700015068054201
1552502490,8.028857231140138,8.692893028259277
1552503090,8.333564758300781,9.226677894592283
1552503690,8.525381088256836,9.56376838684082
1552504290,8.605362892150879,9.592040061950684
1552504890,8.651209831237793,9.501738548278807
1552505490,8.937877655029297,9.44800090789795
1552506090,9.039813041687012,9.189979553222656
